epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/solder,val/AP/solder-chip,val/AP/solder-large,val/AP/solder-long,val/AP/solder-middle,val/AP/solder-pin,val/AP/solder-square,val/AP/throughhole,val/AP/voids,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
22,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7970917224884033,0.8891088962554932,0.8252475261688232,0.8564356565475464,0.6868369579315186,0.7847385406494141,0.8669549822807312,0.8305565714836121,0.08443456888198853,0.920817494392395,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.9825558066368103,0.860103964805603,0.7281292080879211,0.7511000633239746,0.8499753475189209,0.7218348979949951,18.196063995361328,0.02472294680774212,0.02477341704070568,0.02421972155570984,0.02460007183253765,0.02795010805130005,0.41972389817237854,0.43146735429763794,0.4195970892906189,0.4164888858795166,0.43633565306663513,0.5015801787376404,0.5230985283851624,0.5116175413131714,0.5033977627754211,0.5371152758598328,0.004212335217744112,0.005528128240257502,0.0054145860485732555,0.00533925648778677,0.007257312536239624,0.05374873802065849,0.06852594017982483,0.06669531762599945,0.06427698582410812,0.07761126756668091,0.9107057452201843,0.7357116937637329,0.8638399839401245,0.759978711605072,0.9546253085136414,0.9090895652770996,0.9068666696548462,0.769877016544342
22,1885,1197.3658447265625,1197.3658447265625,1197.3658447265625,1197.3658447265625,1197.3658447265625,1.0430253744125366,19.14202880859375,0.026140596717596054,0.02688623033463955,0.026669936254620552,0.026146182790398598,0.02912236750125885,0.4514874815940857,0.4854298532009125,0.4588456153869629,0.45442384481430054,0.48377957940101624,0.47420772910118103,0.49734097719192505,0.4859243333339691,0.4775863289833069,0.5066245198249817,0.004295673221349716,0.005956824868917465,0.004844752140343189,0.00440586032345891,0.006954948417842388,0.06194330006837845,0.0755058154463768,0.06654229760169983,0.06368082016706467,0.0886702761054039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176049590110779,1.0,0.8252475261688232,0.8693069219589233,0.6913751363754272,0.7078954577445984,0.9165359139442444,0.8243491649627686,0.08973786979913712,0.9143799543380737,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,1.0149383544921875,0.8617046475410461,0.7315831184387207,0.7525960206985474,0.8504312634468079,0.7200328707695007,18.087858200073242,0.02283385768532753,0.02478041686117649,0.023428751155734062,0.02386065013706684,0.027320757508277893,0.4116838276386261,0.4459467828273773,0.41625428199768066,0.40979471802711487,0.43750807642936707,0.49879902601242065,0.520098865032196,0.5060776472091675,0.5055697560310364,0.5235732793807983,0.004465749952942133,0.009517913684248924,0.005718178581446409,0.004805729258805513,0.009154642932116985,0.05197848007082939,0.06945225596427917,0.06019170582294464,0.059810034930706024,0.0774175375699997,0.9129955172538757,0.7491170167922974,0.8725780248641968,0.7720755934715271,0.9490047693252563,0.9045568704605103,0.9032010436058044,0.7648458480834961
23,1967,1196.8963623046875,1196.8963623046875,1196.8963623046875,1196.8963623046875,1196.73779296875,1.5126409530639648,18.818655014038086,0.030100932344794273,0.030999915674328804,0.03055594302713871,0.03046046569943428,0.03306695073843002,0.4352916479110718,0.46454328298568726,0.4400441348552704,0.43521666526794434,0.4629492461681366,0.4924659729003906,0.5142507553100586,0.501675009727478,0.4953654110431671,0.5202529430389404,0.004340227227658033,0.005499821621924639,0.004608104471117258,0.004389586392790079,0.006611268036067486,0.05843086540699005,0.07067091763019562,0.06190336495637894,0.05959564447402954,0.08484739810228348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8156945109367371,1.0,0.8252475261688232,0.8628712892532349,0.6524879336357117,0.7791486382484436,0.8996286988258362,0.8203189969062805,0.10957001894712448,0.9133004546165466,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,1.8818365335464478,0.9170219898223877,0.7971147298812866,0.815698504447937,0.9054965376853943,0.7710807919502258,18.04458999633789,0.023879457265138626,0.025335701182484627,0.025325562804937363,0.024820154532790184,0.02798471972346306,0.4113966226577759,0.43448734283447266,0.41074681282043457,0.4092957079410553,0.4472079575061798,0.47403812408447266,0.49774083495140076,0.4867912232875824,0.47684183716773987,0.5128602385520935,0.004384124651551247,0.006868117023259401,0.004811594728380442,0.0062593817710876465,0.008128100074827671,0.05289763584733009,0.07798971980810165,0.05955488979816437,0.07978427410125732,0.08845128864049911,0.9158086776733398,0.751663088798523,0.8505971431732178,0.7764487266540527,0.9562763571739197,0.8992486596107483,0.903427004814148,0.7538740038871765
24,2049,1201.780517578125,1201.780517578125,1201.780517578125,1201.780517578125,1201.780517578125,1.4623061418533325,19.3558406829834,0.028369199484586716,0.030474165454506874,0.02943803369998932,0.02886062115430832,0.03283757343888283,0.4522658884525299,0.4837186336517334,0.4547201991081238,0.45138466358184814,0.4785427451133728,0.4891202449798584,0.5101301670074463,0.5003775358200073,0.4935864210128784,0.517646074295044,0.005133531987667084,0.007987544871866703,0.005768736824393272,0.005403824150562286,0.009041396901011467,0.06230928376317024,0.07653757929801941,0.06713210046291351,0.06410837173461914,0.09278970211744308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
